frame_id,point_id,x,y,z,doppler,snr,noise
741,6,1.0355,1.9557,-0.4142,0.9828,333,628,25072
741,7,0.9262,1.9204,0.3308,1.4742,291,609,25072
742,1,0.1035,0.2569,-0.2531,0,253,675,25105
742,2,1.5015,0.7707,0.0518,0,197,715,25105
742,3,-0.7594,2.847,-0.9492,0,214,785,25105
742,4,-0.7248,2.6473,-1.9674,0,153,853,25105
742,5,-0.2761,4.2769,-1.3807,0,171,838,25105
742,6,3.141,6.7202,-2.6578,0,176,879,25105
742,7,0.9923,1.9112,0.1323,0.9828,389,581,25105
742,8,1.3692,2.1582,0.4027,0.9828,161,717,25105
742,9,0.9061,1.7492,0,1.4742,240,638,25105
743,1,1.5015,0.7707,0.0518,0,182,729,25137
743,2,1.3461,1.6965,-1.1218,0,156,773,25137
743,3,0.2244,0.9298,-2.2436,0,156,773,25137
743,4,-0.7594,2.847,-0.9492,0,175,823,25137
743,5,-0.2761,4.2769,-1.3807,0,174,834,25137
743,6,2.8649,6.6488,-2.8649,0,169,874,25137
743,7,3.3826,6.4994,-2.8994,0,166,876,25137
743,8,1.2685,1.2865,-0.7853,0.4914,175,635,25137
743,9,0.3624,1.1326,-1.5705,0.4914,175,635,25137
743,10,0.9665,2.0287,0.1351,0.9828,395,607,25137
743,11,0.8859,1.8639,0,1.9656,257,583,25137
744,1,0.1035,0.2569,-0.2531,0,244,686,25172
744,2,1.5015,0.7707,0.0518,0,193,715,25172
744,3,-0.4142,4.308,-1.2425,0,175,832,25172
744,4,3.3826,6.3862,-3.141,0,155,878,25172
744,5,-0.2416,4.7507,-6.282,0,155,878,25172
744,6,1.2081,1.434,-0.604,0.4914,159,641,25172
744,7,1.0786,2.0206,-0.5034,0.4914,264,720,25172
744,8,1.2886,2.2531,0.4027,0.4914,205,773,25172
744,9,0.8859,1.8542,0.1898,1.9656,183,607,25172
745,1,0.1035,0.2569,-0.2531,0,221,708,25204
745,2,1.0786,1.8952,-0.8629,0,195,753,25204
745,3,-0.7594,2.847,-0.9492,0,170,829,25204
745,4,-0.2761,4.2769,-1.3807,0,176,831,25204
745,5,3.3826,6.6019,-2.6578,0,180,880,25204
745,6,1.2081,2.2631,0.5638,0.4914,158,753,25204
745,7,1.2225,2.0001,0.0719,0.9828,338,642,25204
745,8,1.2656,1.4425,-0.7594,1.4742,292,609,25204
746,1,1.5532,0.6622,0,0,192,715,25237
746,2,-0.2761,4.2769,-1.3807,0,175,833,25237
746,3,3.3826,6.6019,-2.6578,0,170,881,25237
746,4,1.0786,2.0624,-0.2876,0.4914,320,704,25237
746,5,0.8974,2.0636,0.069,1.9656,277,609,25237
746,6,1.2023,1.5261,-0.6961,2.4569,300,588,25237
747,1,0.1035,0.2678,-0.2416,0,250,678,25271
747,2,1.5015,0.7707,0.0518,0,188,716,25271
747,3,-0.7594,2.847,-0.9492,0,169,829,25271
747,4,-0.4142,4.308,-1.2425,0,180,828,25271
747,5,1.1218,2.1657,0,1.4742,384,622,25271
747,6,1.257,1.5955,-0.7277,2.4569,309,594,25271
748,1,1.5015,0.7707,0.0518,0,198,713,25305
748,2,1.0786,1.9263,-0.791,0,261,755,25305
748,3,-0.2761,4.2769,-1.3807,0,176,832,25305
748,4,3.1036,6.6402,-2.6261,0,213,871,25305
748,5,1.0873,2.2862,0.0777,1.4742,411,597,25305
748,6,1.2425,1.6848,-0.8284,2.9483,349,565,25305
749,1,0.1151,0.3522,-0.2876,0,239,688,25337
749,2,1.4497,0.8517,0.1553,0,188,720,25337
749,3,1.1506,1.8172,-0.9348,0,232,760,25337
749,4,-0.2761,4.2769,-1.3807,0,174,834,25337
749,5,3.3423,6.5233,-2.6261,0,244,863,25337
749,6,0.8543,2.3641,0.3106,1.4742,393,603,25337
749,7,1.3116,1.7211,-0.6213,2.4569,185,564,25337
750,1,1.5015,0.7725,0,0,185,726,25372
750,2,1.2714,1.878,-0.8974,0,245,764,25372
750,3,-0.2761,4.2769,-1.3807,0,177,831,25372
750,4,3.1036,6.6402,-2.6261,0,218,866,25372
750,5,1.1678,2.4342,0.3337,0.4914,176,764,25372
750,6,1.4497,3.3098,-1.5705,1.9656,190,596,25372
750,7,3.0202,2.5185,0.2416,1.9656,190,596,25372
750,8,1.1275,2.3668,-0.1611,2.4569,252,568,25372
751,1,0.1035,0.2569,-0.2531,0,240,688,25405
751,2,1.5532,0.6622,0,0,169,735,25405
751,3,0.9722,2.0145,-0.9722,0,209,755,25405
751,4,-0.7594,2.847,-0.9492,0,173,825,25405
751,5,-0.2761,4.2769,-1.3807,0,178,830,25405
751,6,3.3826,6.6019,-2.6578,0,180,877,25405
751,7,1.2512,2.4098,0.1668,0.4914,225,737,25405
751,8,1.2425,2.2016,-0.1553,0.9828,351,609,25405
751,9,0.8341,2.584,0.1668,2.4569,251,569,25405
752,1,0.1035,0.2569,-0.2531,0,236,693,25438
752,2,1.5015,0.7707,0.0518,0,172,740,25438
752,3,1.1218,1.8525,-1.1218,0,215,761,25438
752,4,-0.7594,2.847,-0.9492,0,171,828,25438
752,5,-0.2761,4.2769,-1.3807,0,174,834,25438
752,6,3.141,6.7202,-2.6578,0,183,874,25438
752,7,1.2081,2.5182,0.3452,0.9828,268,645,25438
752,8,1.0355,2.6154,-0.0863,2.4569,201,574,25438
753,1,1.5532,0.6622,0,0,177,733,25471
753,2,1.0786,1.9543,-0.7191,0,194,763,25471
753,3,-0.8543,2.82,-0.9492,0,166,832,25471
753,4,-0.7594,2.847,-0.9492,0,166,832,25471
753,5,-0.2761,4.2769,-1.3807,0,172,837,25471
753,6,2.6261,6.8431,-2.6261,0,190,873,25471
753,7,0.8341,2.5227,0.5839,0.9828,264,628,25471
753,8,1.9185,0.5934,1.8351,0.9828,264,628,25471
754,1,1.5015,0.7707,0.0518,0,182,726,25504
754,2,-0.7594,2.8136,-1.0441,0,205,793,25504
754,3,-0.2761,4.2769,-1.3807,0,176,832,25504
754,4,3.141,6.8108,-2.4162,0,178,876,25504
754,5,0.699,2.4233,0.233,0.9828,262,615,25504
754,6,1.7862,1.2171,1.3203,0.9828,262,615,25504
754,7,0.9176,2.5268,0.4171,0.9828,348,609,25504
755,1,1.5015,0.7707,0.0518,0,191,715,25537
755,2,-0.7594,2.847,-0.9492,0,222,776,25537
755,3,-0.7248,2.6473,-1.9674,0,153,854,25537
755,4,-0.2761,4.2769,-1.3807,0,173,835,25537
755,5,3.141,6.7202,-2.6578,0,167,875,25537
755,6,0.9492,2.6493,0,1.4742,282,585,25537
756,1,0.1035,0.2678,-0.2416,0,253,674,25570
756,2,1.5015,0.7655,0.1035,0,195,711,25570
756,3,-0.7594,2.847,-0.9492,0,214,785,25570
756,4,-0.2761,4.2769,-1.3807,0,169,839,25570
756,5,0.8859,2.4727,0,0.9828,303,632,25570
757,1,0.1035,0.2569,-0.2531,0,238,693,25604
757,2,1.5015,0.7655,0.1035,0,172,737,25604
757,3,-0.7594,2.847,-0.9492,0,220,779,25604
757,4,-0.2761,4.2769,-1.3807,0,168,840,25604
757,5,1.1592,2.661,0.1783,0.9828,315,627,25604
758,1,1.5015,0.7707,0.0518,0,173,740,25638
758,2,-0.7594,2.847,-0.9492,0,243,754,25638
758,3,-0.7248,2.6473,-1.9674,0,174,833,25638
758,4,-0.4142,4.308,-1.2425,0,170,838,25638
758,5,-0.2761,4.3191,-1.2425,0,170,838,25638
758,6,0.8917,2.755,0.2675,0.9828,390,623,25638
759,1,1.5015,0.7707,0.0518,0,182,725,25672
759,2,-0.7594,2.8136,-1.0441,0,266,731,25672
759,3,-0.7248,2.6473,-1.9674,0,190,818,25672
759,4,-0.4142,4.308,-1.2425,0,171,836,25672
759,5,1.1966,1.8899,-0.9722,0.9828,190,615,25672
759,6,0.1496,1.3597,-2.0192,0.9828,190,615,25672
759,7,0.8917,2.755,0.2675,0.9828,390,630,25672
760,1,1.5015,0.7707,0.0518,0,180,725,25705
760,2,-0.7594,2.8769,-0.8543,0,259,735,25705
760,3,-0.7248,2.6473,-1.9674,0,191,817,25705
760,4,-0.2761,4.2769,-1.3807,0,170,836,25705
760,5,4.2455,5.8663,-2.5945,0,154,871,25705
760,6,1.1218,2.0034,-0.8226,0.9828,193,634,25705
760,7,1.1045,2.7852,0.1841,0.9828,310,655,25705
760,8,0.9808,2.7362,0.0892,1.4742,332,631,25705
761,1,0.1035,0.2678,-0.2416,0,256,671,25738
761,2,1.5015,0.7707,0.0518,0,199,709,25738
761,3,-0.7594,2.847,-0.9492,0,264,734,25738
761,4,-0.7248,2.6473,-1.9674,0,187,820,25738
761,5,-0.2761,4.2769,-1.3807,0,165,842,25738
761,6,4.0097,6.1261,-2.3586,0,163,868,25738
761,7,1.1045,2.7775,0.2761,1.4742,356,612,25738
761,8,1.0355,2.5651,-0.5177,1.9656,217,602,25738
762,1,1.4497,0.8517,0.1553,0,190,717,25771
762,2,-0.7594,2.8136,-1.0441,0,263,735,25771
762,3,-0.7248,2.6473,-1.9674,0,189,818,25771
762,4,-0.2761,4.2769,-1.3807,0,166,841,25771
762,5,1.1045,2.7912,0,0.9828,327,635,25771
762,6,1.0873,2.122,-0.8543,1.4742,281,613,25771
762,7,0.9808,2.7318,-0.1783,1.4742,349,635,25771
763,1,1.5532,0.6622,0,0,192,721,25804
763,2,-0.8543,2.8502,-0.8543,0,258,736,25804
763,3,-0.7248,2.6473,-1.9674,0,191,816,25804
763,4,-0.2761,4.2769,-1.3807,0,167,840,25804
763,5,1.139,2.8769,-0.0949,0.9828,344,614,25804
763,6,1.1275,2.2006,-0.8859,1.9656,283,620,25804
764,1,1.5015,0.7707,0.0518,0,200,710,25837
764,2,-0.8543,2.82,-0.9492,0,264,734,25837
764,3,-0.7248,2.6473,-1.9674,0,188,819,25837
764,4,-0.2761,4.2769,-1.3807,0,165,843,25837
764,5,4.0097,6.03,-2.5945,0,170,868,25837
764,6,1.5187,2.6958,-0.0949,1.4742,367,586,25837
764,7,1.1678,2.1579,-1.0844,2.4569,281,582,25837
765,1,0.1035,0.2569,-0.2531,0,242,685,25871
765,2,1.4497,0.8517,0.1553,0,183,726,25871
765,3,-0.8543,2.8502,-0.8543,0,265,727,25871
765,4,-0.7248,2.6473,-1.9674,0,191,816,25871
765,5,-0.2761,4.2769,-1.3807,0,166,842,25871
765,6,1.2714,2.9186,0.1956,1.4742,352,584,25871
765,7,1.0844,2.4256,-0.5839,2.4569,212,604,25871
766,1,0.092,0.2719,-0.2416,0,238,689,25904
766,2,1.5849,0.8136,0.0547,0,194,706,25904
766,3,-0.6644,2.8007,-1.139,0,270,728,25904
766,4,-0.7248,2.6473,-1.9674,0,191,815,25904
766,5,-0.2761,4.2769,-1.3807,0,165,843,25904
766,6,4.0097,6.03,-2.5945,0,161,867,25904
766,7,1.1736,2.9592,0.1956,0.9828,439,555,25904
767,1,1.5015,0.7707,0.0518,0,195,713,25937
767,2,-0.5695,2.7373,-1.3289,0,277,732,25937
767,3,-0.7248,2.6473,-1.9674,0,188,818,25937
767,4,-0.2761,4.2769,-1.3807,0,168,840,25937
767,5,4.0097,6.1261,-2.3586,0,155,882,25937
767,6,0.978,3.0295,0.1956,0.9828,421,572,25937
767,7,0.8111,2.11,3.7853,1.9656,161,585,25937
767,8,2.163,2.7294,-2.7038,1.9656,161,585,25937
767,9,1.2886,2.515,-1.0125,2.9483,258,555,25937
768,1,1.5015,0.7707,0.0518,0,189,719,25971
768,2,-0.6644,2.9003,-0.8543,0,254,736,25971
768,3,-0.7248,2.6473,-1.9674,0,190,817,25971
768,4,-0.2761,4.2769,-1.3807,0,163,845,25971
768,5,4.0097,6.03,-2.5945,0,160,881,25971
768,6,1.1736,2.9511,-0.2934,0.9828,403,570,25971
768,7,1.3835,3.1761,-0.2129,1.9656,234,597,25971
768,8,1.4871,3.6939,-1.8927,2.4569,182,584,25971
768,9,0.2704,1.3424,-4.1909,2.4569,182,584,25971
768,10,2.0278,3.7988,0.9463,2.4569,182,584,25971
768,11,1.0441,2.7553,-0.9492,2.9483,276,563,25971
769,1,1.5015,0.7707,0.0518,0,195,719,26005
769,2,-0.7594,2.847,-0.9492,0,263,739,26005
769,3,-0.7248,2.6473,-1.9674,0,189,818,26005
769,4,-0.4142,4.308,-1.2425,0,168,839,26005
769,5,1.1074,3.0843,0.2013,0.9828,397,576,26005
770,1,0.1035,0.2569,-0.2531,0,242,688,26037
770,2,1.5532,0.6602,-0.0518,0,172,738,26037
770,3,-0.6644,2.8007,-1.139,0,260,736,26037
770,4,-0.7248,2.6473,-1.9674,0,191,817,26037
770,5,-0.2761,4.2769,-1.3807,0,165,842,26037
770,6,-0.4142,4.308,-1.2425,0,165,842,26037
770,7,1.3835,3.1671,0.3193,0.9828,372,578,26037
770,8,0.1409,1.7973,-4.2283,1.4742,154,615,26037
770,9,1.6913,3.7146,-2.1141,1.4742,154,615,26037
770,10,1.2081,2.8037,-1.2081,3.4397,251,568,26037
771,1,1.5015,0.7707,0.0518,0,190,720,26070
771,2,-0.7594,2.8136,-1.0441,0,266,741,26070
771,3,-0.7248,2.5671,-2.071,0,188,821,26070
771,4,-0.2761,4.2769,-1.3807,0,166,842,26070
771,5,1.3088,3.0094,-0.1007,0.9828,369,587,26070
771,6,1.2425,2.8838,-1.2425,2.9483,387,569,26070
772,1,1.5532,0.6622,0,0,192,716,26105
772,2,-0.6644,2.8007,-1.139,0,266,738,26105
772,3,-0.7248,2.6473,-1.9674,0,191,818,26105
772,4,-0.2761,4.2769,-1.3807,0,165,843,26105
772,5,4.0097,6.03,-2.5945,0,151,872,26105
772,6,1.2425,3.1384,0.1035,0.9828,400,576,26105
772,7,1.2771,2.9158,-1.3835,2.9483,236,577,26105
773,1,1.4497,0.8517,0.1553,0,184,723,26138
773,2,-0.6644,2.8007,-1.139,0,272,735,26138
773,3,-0.7248,2.6473,-1.9674,0,189,819,26138
773,4,-0.4142,4.308,-1.2425,0,162,845,26138
773,5,4.0097,6.03,-2.5945,0,162,869,26138
773,6,1.4583,2.965,-1.5705,2.9483,210,572,26138
774,1,0.1035,0.2569,-0.2531,0,241,686,26171
774,2,1.5015,0.7655,0.1035,0,174,727,26171
774,3,-0.6644,2.8375,-1.0441,0,273,728,26171
774,4,-0.7248,2.6473,-1.9674,0,193,814,26171
774,5,-0.2761,4.2769,-1.3807,0,162,845,26171
774,6,3.7738,6.2742,-2.3586,0,176,871,26171
774,7,1.3807,3.1522,-1.4957,1.9656,212,563,26171
775,1,0.1035,0.2569,-0.2531,0,225,704,26205
775,2,1.5015,0.7707,0.0518,0,170,744,26205
775,3,-0.7594,2.8136,-1.0441,0,268,732,26205
775,4,-0.7248,2.6473,-1.9674,0,185,821,26205
775,5,-0.2761,4.2769,-1.3807,0,164,844,26205
775,6,4.0097,6.1261,-2.3586,0,150,870,26205
776,1,0.1035,0.2678,-0.2416,0,244,683,26237
776,2,1.5015,0.7707,0.0518,0,180,723,26237
776,3,-0.7594,2.8136,-1.0441,0,265,735,26237
776,4,-0.7248,2.6473,-1.9674,0,187,820,26237
776,5,-0.4142,4.308,-1.2425,0,159,848,26237
776,6,4.0097,6.1261,-2.3586,0,150,868,26237
776,7,1.4209,3.1501,-0.8744,0.9828,373,590,26237
777,1,1.5015,0.7707,0.0518,0,179,730,26272
777,2,-0.7594,2.8136,-1.0441,0,263,736,26272
777,3,-0.7248,2.6473,-1.9674,0,189,818,26272
777,4,-0.2761,4.2769,-1.3807,0,162,845,26272
777,5,1.3461,3.2115,-1.1218,0.9828,298,623,26272
778,1,0.1035,0.2569,-0.2531,0,230,699,26305
778,2,1.5015,0.7707,0.0518,0,161,741,26305
778,3,-0.7594,2.8136,-1.0441,0,259,740,26305
778,4,-0.7248,2.6473,-1.9674,0,187,820,26305
778,5,-0.2761,4.2769,-1.3807,0,163,845,26305
778,6,4.2455,5.8663,-2.5945,0,158,859,26305
778,7,1.7949,3.18,0.2244,0.9828,292,620,26305
778,8,0.5609,3.308,-1.4583,0.9828,292,620,26305
778,9,1.2771,3.2115,-0.3193,1.4742,382,573,26305
779,1,0.1035,0.2678,-0.2416,0,249,677,26338
779,2,1.5015,0.7707,0.0518,0,196,712,26338
779,3,-0.7594,2.8136,-1.0441,0,263,736,26338
779,4,-0.7248,2.6473,-1.9674,0,187,820,26338
779,5,-0.2761,4.2769,-1.3807,0,169,838,26338
779,6,1.3116,3.3128,-0.1093,0.9828,408,615,26338
780,1,0.1035,0.2569,-0.2531,0,232,697,26371
780,2,1.5532,0.6622,0,0,173,741,26371
780,3,-0.7594,2.847,-0.9492,0,263,735,26371
780,4,-0.8284,2.6915,-1.8639,0,188,818,26371
780,5,-0.2761,4.2769,-1.3807,0,168,839,26371
780,6,1.4583,3.3534,-0.1122,0.9828,363,627,26371
778,1,1.5015,0.7655,0.1035,0,181,723,26404
778,2,-0.7594,2.847,-0.9492,0,259,739,26404
778,3,-0.7248,2.6473,-1.9674,0,184,822,26404
778,4,-0.2761,4.2769,-1.3807,0,168,840,26404
778,5,4.0097,6.03,-2.5945,0,156,867,26404
778,6,1.0096,3.5146,0.1122,0.9828,359,622,26404
778,7,1.1218,3.4532,-0.4487,2.4569,308,572,26404
782,1,0.1035,0.2678,-0.2416,0,241,686,26437
782,2,1.5015,0.7655,0.1035,0,170,733,26437
782,3,-0.7594,2.847,-0.9492,0,270,728,26437
782,4,-0.7248,2.6473,-1.9674,0,194,814,26437
782,5,-0.2761,4.2769,-1.3807,0,174,834,26437
782,6,1.1218,3.4822,0,0.9828,378,615,26437
782,7,1.3088,2.8001,-1.1074,1.4742,384,558,26437
782,8,1.3461,3.3346,-0.6731,1.9656,363,602,26437
783,1,0.1035,0.2678,-0.2416,0,247,680,26471
783,2,1.4497,0.8517,0.1553,0,193,714,26471
783,3,-0.7594,2.847,-0.9492,0,264,735,26471
783,4,-0.7248,2.6473,-1.9674,0,187,820,26471
783,5,-0.2761,4.2769,-1.3807,0,173,834,26471
783,6,4.0097,6.03,-2.5945,0,157,867,26471
783,7,1.3461,2.8801,-1.139,1.9656,273,553,26471
783,8,1.2972,3.613,-0.2359,1.9656,247,615,26471
783,9,-0.2359,3.1985,-2.1228,1.9656,247,615,26471
784,1,0.1035,0.2569,-0.2531,0,231,697,26505
784,2,1.5532,0.6622,0,0,169,742,26505
784,3,-0.7594,2.847,-0.9492,0,265,734,26505
784,4,-0.7248,2.6473,-1.9674,0,187,820,26505
784,5,-0.2761,4.2769,-1.3807,0,176,832,26505
784,6,1.2656,3.5324,0,0.9828,352,597,26505
784,7,1.3835,2.9158,-1.2771,1.9656,252,568,26505
785,1,1.5532,0.6622,0,0,176,735,26538
785,2,-0.7594,2.847,-0.9492,0,266,730,26538
785,3,-0.7248,2.6473,-1.9674,0,194,813,26538
785,4,-0.2761,4.2769,-1.3807,0,173,834,26538
785,5,3.7738,6.2742,-2.3586,0,160,869,26538
785,6,0.9665,3.8195,0,1.9656,351,597,26538
785,7,1.4209,3.0401,-1.2023,2.4569,277,552,26538
786,1,1.4497,0.8517,0.1553,0,184,723,26572
786,2,-0.7594,2.847,-0.9492,0,266,729,26572
786,3,-0.7248,2.6473,-1.9674,0,196,812,26572
786,4,-0.2761,4.2769,-1.3807,0,176,832,26572
786,5,4.0097,6.03,-2.5945,0,152,864,26572
786,6,1.2081,3.7501,0,1.4742,384,560,26572
786,7,1.3605,3.7953,-0.1237,1.4742,382,563,26572
787,1,0.1035,0.2569,-0.2531,0,258,670,26604
787,2,1.5015,0.7655,0.1035,0,194,707,26604
787,3,-0.7594,2.847,-0.9492,0,263,735,26604
787,4,-0.7248,2.6473,-1.9674,0,192,815,26604
787,5,-0.2761,4.2769,-1.3807,0,169,837,26604
787,6,3.1036,6.7298,-2.3874,0,167,862,26604
787,7,1.0671,4.6104,-1.5245,1.4742,178,583,26604
787,8,2.5916,4.1065,1.0671,1.4742,178,583,26604
787,9,1.4957,3.1522,-1.3807,2.9483,256,569,26604
788,1,1.5015,0.7655,0.1035,0,198,706,26637
788,2,-0.7594,2.847,-0.9492,0,258,740,26637
788,3,-0.7248,2.6473,-1.9674,0,187,820,26637
788,4,-0.2761,4.2769,-1.3807,0,176,832,26637
788,5,3.1036,6.8097,-2.1487,0,165,865,26637
788,6,1.651,3.1723,-1.4152,2.4569,244,568,26637
788,7,1.4238,3.9401,-0.5177,2.4569,189,579,26637
789,1,1.5015,0.7655,0.1035,0,189,720,26672
789,2,-0.7594,2.847,-0.9492,0,264,735,26672
789,3,-0.7248,2.6473,-1.9674,0,189,819,26672
789,4,-0.2761,4.2769,-1.3807,0,173,834,26672
789,5,3.1036,6.7298,-2.3874,0,204,862,26672
789,6,1.5705,3.3098,-1.4497,2.4569,293,577,26672
790,1,0.1035,0.2569,-0.2531,0,246,683,26705
790,2,1.5015,0.7707,0.0518,0,185,728,26705
790,3,-0.7594,2.847,-0.9492,0,266,730,26705
790,4,-0.7248,2.6473,-1.9674,0,195,813,26705
790,5,-0.2761,4.2769,-1.3807,0,182,825,26705
790,6,3.3423,6.6144,-2.3874,0,198,862,26705
790,7,3.072,7.3289,-2.56,1.4742,201,558,26705
790,8,1.6079,3.3886,-1.4842,2.4569,329,566,26705
791,1,1.5015,0.7707,0.0518,0,201,710,26737
791,2,-0.7594,2.847,-0.9492,0,265,734,26737
791,3,-0.7248,2.6473,-1.9674,0,191,817,26737
791,4,-0.2761,4.2769,-1.3807,0,175,832,26737
791,5,3.5811,6.4883,-2.3874,0,172,864,26737
791,6,1.5187,3.5766,-1.3922,2.4569,281,586,26737
792,1,1.5532,0.6622,0,0,192,719,26771
792,2,-0.7594,2.847,-0.9492,0,262,736,26771
792,3,-0.7248,2.6473,-1.9674,0,188,819,26771
792,4,-0.2761,4.2769,-1.3807,0,171,836,26771
792,5,4.0586,6.1035,-2.6261,0,187,854,26771
792,6,1.4842,3.5817,-1.1132,0.9828,337,591,26771
793,1,1.4497,0.8517,0.1553,0,197,712,26805
793,2,-0.7594,2.847,-0.9492,0,265,733,26805
793,3,-0.7248,2.6473,-1.9674,0,191,817,26805
793,4,-0.2761,4.2769,-1.3807,0,173,835,26805
793,5,3.8198,6.3507,-2.3874,0,179,859,26805
794,1,0.1035,0.2569,-0.2531,0,214,713,26837
794,2,1.4497,0.8595,0.1035,0,164,747,26837
794,3,-0.7594,2.847,-0.9492,0,265,734,26837
794,4,-0.7248,2.6473,-1.9674,0,191,816,26837
794,5,-0.2761,4.2769,-1.3807,0,172,834,26837
794,6,3.8198,6.2557,-2.6261,0,183,860,26837
795,1,0.1035,0.2678,-0.2416,0,237,691,26871
795,2,1.4497,0.8517,0.1553,0,176,734,26871
795,3,-0.7594,2.847,-0.9492,0,262,736,26871
795,4,-0.7248,2.6473,-1.9674,0,189,818,26871
795,5,-0.2761,4.2769,-1.3807,0,177,830,26871
795,6,3.8198,6.2557,-2.6261,0,183,859,26871
795,7,1.6079,3.6473,-0.6184,0.9828,335,592,26871
796,1,0.1035,0.2569,-0.2531,0,240,688,26905
796,2,1.5015,0.7707,0.0518,0,174,736,26905
796,3,-0.7594,2.847,-0.9492,0,266,732,26905
796,4,-0.7248,2.6473,-1.9674,0,190,817,26905
796,5,-0.2761,4.2769,-1.3807,0,179,828,26905
796,6,4.0097,6.1261,-2.3586,0,165,861,26905
796,7,1.7201,3.5641,-1.7201,0.4914,167,779,26905
797,1,1.5015,0.7707,0.0518,0,186,726,26938
797,2,-0.7594,2.847,-0.9492,0,268,730,26938
797,3,-0.7248,2.6473,-1.9674,0,191,817,26938
797,4,-0.2761,4.2769,-1.3807,0,177,830,26938
797,5,3.8198,6.2557,-2.6261,0,195,850,26938
797,6,1.6079,3.5966,-0.8658,0.9828,361,601,26938
798,1,1.4497,0.8517,0.1553,0,179,723,26971
798,2,-0.7594,2.847,-0.9492,0,261,738,26971
798,3,-0.7248,2.6473,-1.9674,0,189,819,26971
798,4,-0.2761,4.2769,-1.3807,0,176,832,26971
798,5,3.8198,6.15,-2.8649,0,204,852,26971
798,6,1.0125,3.9834,-0.3797,1.4742,307,578,26971
798,7,2.9109,2.5739,1.3922,1.4742,307,578,26971
799,1,1.5015,0.7655,0.1035,0,202,708,27005
799,2,-0.7594,2.847,-0.9492,0,263,735,27005
799,3,-0.7248,2.6473,-1.9674,0,191,817,27005
799,4,-0.2761,4.2769,-1.3807,0,175,833,27005
799,5,3.8198,6.2557,-2.6261,0,203,855,27005
799,6,1.4152,3.3327,-1.2972,1.4742,208,570,27005
800,1,1.4497,0.8517,0.1553,0,189,719,27037
800,2,-0.7594,2.847,-0.9492,0,264,734,27037
800,3,-0.7248,2.6473,-1.9674,0,187,820,27037
800,4,-0.2761,4.2769,-1.3807,0,175,834,27037
800,5,3.8198,6.2557,-2.6261,0,173,860,27037
800,6,1.4238,3.9718,-0.1294,1.4742,248,574,27037
800,7,2.977,2.3818,1.8121,1.4742,248,574,27037
800,8,1.3922,3.8107,-0.7594,1.9656,273,547,27037
801,1,1.4497,0.8517,0.1553,0,191,720,27071
801,2,-1.0873,0.9457,0.8802,0,191,720,27071
801,3,-0.7594,2.847,-0.9492,0,260,738,27071
801,4,-0.7248,2.6473,-1.9674,0,188,820,27071
801,5,-0.2761,4.2769,-1.3807,0,173,835,27071
801,6,4.2455,5.8663,-2.5945,0,154,862,27071
801,7,1.2081,3.5068,-1.3289,1.4742,304,567,27071
802,1,1.5532,0.6602,-0.0518,0,162,746,27105
802,2,-0.7594,2.847,-0.9492,0,265,734,27105
802,3,-0.7248,2.6473,-1.9674,0,189,818,27105
802,4,-0.2761,4.2769,-1.3807,0,171,837,27105
802,5,1.4554,3.8407,-1.3231,1.4742,194,612,27105
803,1,0.1035,0.2569,-0.2531,0,234,693,27138
803,2,0.1035,0.2678,-0.2416,0,234,693,27138
803,3,1.5015,0.7725,0,0,164,740,27138
803,4,-0.7594,2.847,-0.9492,0,270,729,27138
803,5,-0.7248,2.6473,-1.9674,0,191,816,27138
803,6,-0.2761,4.2769,-1.3807,0,176,832,27138
803,7,1.5187,3.6233,-1.2656,1.9656,211,573,27138
803,8,1.6453,3.5676,-1.2656,1.9656,211,573,27138
804,1,1.5015,0.7707,0.0518,0,182,726,27171
804,2,-0.7594,2.847,-0.9492,0,261,738,27171
804,3,-0.7248,2.6473,-1.9674,0,189,818,27171
804,4,-0.2761,4.2769,-1.3807,0,171,837,27171
804,5,2.885,4.0821,-2.3759,1.4742,159,558,27171
804,6,2.885,3.4514,3.2244,1.4742,159,558,27171
805,1,0.1035,0.2678,-0.2416,0,239,689,27205
805,2,1.5015,0.7707,0.0518,0,186,727,27205
805,3,-0.7594,2.847,-0.9492,0,266,732,27205
805,4,-0.7248,2.6473,-1.9674,0,191,817,27205
805,5,-0.2761,4.2769,-1.3807,0,172,836,27205
805,6,1.5532,3.6048,-1.5532,2.4569,230,566,27205
806,1,0.1035,0.2678,-0.2416,0,241,687,27238
806,2,1.5015,0.7707,0.0518,0,176,733,27238
806,3,-0.7594,2.847,-0.9492,0,273,725,27238
806,4,-0.7248,2.6473,-1.9674,0,194,814,27238
806,5,-0.2761,4.2769,-1.3807,0,174,835,27238
806,6,1.8524,3.4972,-1.7201,2.4569,213,555,27238
807,1,1.5015,0.7707,0.0518,0,195,712,27271
807,2,-0.7594,2.847,-0.9492,0,264,734,27271
807,3,-0.7248,2.6473,-1.9674,0,190,817,27271
807,4,-0.2761,4.2769,-1.3807,0,169,838,27271
807,5,3.8198,6.2557,-2.6261,0,183,875,27271
808,1,1.5015,0.7655,0.1035,0,183,726,27305
808,2,-0.7594,2.847,-0.9492,0,264,734,27305
808,3,-0.7248,2.6473,-1.9674,0,188,819,27305
808,4,-0.2761,4.2769,-1.3807,0,175,833,27305
809,1,0.1035,0.2569,-0.2531,0,229,699,27338
809,2,1.5532,0.6602,-0.0518,0,160,748,27338
